Annotation Name,Area (µm^2),Cell Count,Transcript Count
Y2-TA-2_LGD-1,33992.65,429,0
Y2-TA-2_LGD-2,67313.05,573,0
T1-TA-1_LGD-1,240297.07,2028,0
Y1-TA-1_LGD-1,626162.13,6642,0
Y1-TA-2_LGD-1,24029.42,363,0
Y1-TA-2_LGD-2,12726.25,183,0
Y1-TA-2_LGD-3,16006.05,180,0
Y1-TA-2_LGD-4,10246.09,93,0
R1-CA-2_LGD-1,788938.79,6022,0

Annotation Name,Cell ID,Cluster ID,Total Transcripts,Cell Area
R1-CA-2_LGD-1,dpbibfjn-1,Cluster 6,0,33.82
R1-CA-2_LGD-1,dpbldfei-1,Cluster 2,0,63.44
R1-CA-2_LGD-1,dpbmgpba-1,Cluster 2,0,69.22
R1-CA-2_LGD-1,mkidgghf-1,Cluster 2,0,97.00
R1-CA-2_LGD-1,dpbkpdap-1,Cluster 2,0,88.82
R1-CA-2_LGD-1,mkiibkoj-1,Cluster 2,0,42.00
R1-CA-2_LGD-1,mkiiaaio-1,Cluster 2,0,25.51
R1-CA-2_LGD-1,dpadiaio-1,Cluster 2,0,62.68
R1-CA-2_LGD-1,mkigjdac-1,Cluster 2,0,58.16
R1-CA-2_LGD-1,mkielmea-1,Cluster 6,0,33.69
R1-CA-2_LGD-1,mkihokkh-1,Cluster 17,0,10.79
R1-CA-2_LGD-1,mkiencoj-1,Cluster 17,0,48.00
R1-CA-2_LGD-1,mkiiblbj-1,Cluster 2,0,22.76
R1-CA-2_LGD-1,mkiggnfc-1,Cluster 10,0,65.30
R1-CA-2_LGD-1,mkiejhcc-1,Cluster 2,0,50.98
R1-CA-2_LGD-1,mkighonm-1,Cluster 10,0,101.24
R1-CA-2_LGD-1,mkigimbc-1,Cluster 10,0,77.26
R1-CA-2_LGD-1,mkihnldn-1,Cluster 10,0,56.31
R1-CA-2_LGD-1,dpbgeonp-1,Cluster 10,0,90.94
R1-CA-2_LGD-1,dpfdfpmh-1,Cluster 2,0,36.49
R1-CA-2_LGD-1,dpfjapaa-1,Cluster 10,0,17.66
R1-CA-2_LGD-1,mgjfldhk-1,Cluster 13,0,51.97
R1-CA-2_LGD-1,mgjiejfp-1,Cluster 7,0,40.10
R1-CA-2_LGD-1,mgjfebgh-1,Cluster 11,0,74.15
R1-CA-2_LGD-1,mgjifbjl-1,Cluster 1,0,53.42
R1-CA-2_LGD-1,mgjfhmeh-1,Cluster 3,0,23.03
R1-CA-2_LGD-1,mgjacifo-1,Unassigned,0,12.01
R1-CA-2_LGD-1,mgjibbgp-1,Cluster 13,0,118.13
R1-CA-2_LGD-1,mgmghcio-1,Cluster 3,0,24.52
R1-CA-2_LGD-1,mgmgigpm-1,Cluster 5,0,67.92
R1-CA-2_LGD-1,mgjffnlg-1,Cluster 3,0,20.23
R1-CA-2_LGD-1,dpfgdhfd-1,Cluster 1,0,59.70
R1-CA-2_LGD-1,mgmgjgja-1,Cluster 12,0,15.71
R1-CA-2_LGD-1,mgjfepmg-1,Cluster 5,0,111.94
R1-CA-2_LGD-1,ofojdopo-1,Cluster 5,0,18.79
R1-CA-2_LGD-1,mgjifgka-1,Cluster 12,0,42.99
R1-CA-2_LGD-1,mgjifpkj-1,Cluster 12,0,62.41
R1-CA-2_LGD-1,mgjfmlaa-1,Cluster 13,0,54.96
R1-CA-2_LGD-1,mgjahflm-1,Cluster 3,0,30.62
R1-CA-2_LGD-1,mgjepank-1,Cluster 3,0,27.91
R1-CA-2_LGD-1,mgjadoda-1,Cluster 3,0,24.25
R1-CA-2_LGD-1,mgjicgbd-1,Cluster 3,0,22.26
R1-CA-2_LGD-1,dpfjalda-1,Cluster 2,0,64.03
R1-CA-2_LGD-1,dpfdfamb-1,Cluster 2,0,45.97
R1-CA-2_LGD-1,mgjiecjl-1,Cluster 1,0,60.06
R1-CA-2_LGD-1,dpfdkelb-1,Cluster 10,0,42.54
R1-CA-2_LGD-1,mgjidgbp-1,Cluster 8,0,34.50
R1-CA-2_LGD-1,mgmghpgh-1,Cluster 16,0,49.40
R1-CA-2_LGD-1,mgjfhphn-1,Cluster 1,0,26.78
R1-CA-2_LGD-1,mgjdbion-1,Cluster 13,0,94.78
R1-CA-2_LGD-1,mgjdhkah-1,Cluster 1,0,29.71
R1-CA-2_LGD-1,mgjdboje-1,Cluster 5,0,90.04
R1-CA-2_LGD-1,mgjhmbgk-1,Cluster 1,0,42.22
R1-CA-2_LGD-1,mgjcnjpe-1,Cluster 16,0,86.29
R1-CA-2_LGD-1,mgjdgkeo-1,Cluster 7,0,27.32
R1-CA-2_LGD-1,mgjcgofb-1,Cluster 1,0,36.17
R1-CA-2_LGD-1,mgjblnfo-1,Cluster 10,0,108.15
R1-CA-2_LGD-1,mgjblodh-1,Cluster 10,0,119.48
R1-CA-2_LGD-1,dpbeakbp-1,Cluster 10,0,14.45
R1-CA-2_LGD-1,dpbfblgl-1,Cluster 10,0,92.62
R1-CA-2_LGD-1,dpbdpdmn-1,Cluster 10,0,48.32
R1-CA-2_LGD-1,mgjblcdb-1,Cluster 10,0,135.20
R1-CA-2_LGD-1,mgjcbilm-1,Cluster 10,0,34.05
R1-CA-2_LGD-1,dpbdmnna-1,Cluster 6,0,28.31
R1-CA-2_LGD-1,dpfjphoj-1,Cluster 10,0,63.76
R1-CA-2_LGD-1,mgjcdpjg-1,Cluster 10,0,19.37
R1-CA-2_LGD-1,dpfikicm-1,Cluster 2,0,46.96
R1-CA-2_LGD-1,dpfjjmjn-1,Cluster 2,0,48.50
R1-CA-2_LGD-1,dpfjijco-1,Cluster 2,0,47.55
R1-CA-2_LGD-1,dpfkjbam-1,Cluster 10,0,59.56
R1-CA-2_LGD-1,dpfjohfg-1,Cluster 22,0,23.53
R1-CA-2_LGD-1,dpfklcfe-1,Cluster 6,0,22.67
R1-CA-2_LGD-1,dpfkjjkm-1,Cluster 2,0,104.49
R1-CA-2_LGD-1,dpfidmna-1,Cluster 2,0,120.48
R1-CA-2_LGD-1,dpfkdanj-1,Cluster 2,0,55.18
R1-CA-2_LGD-1,dpfjoiam-1,Cluster 10,0,59.47
R1-CA-2_LGD-1,dpfiadae-1,Cluster 2,0,49.54
R1-CA-2_LGD-1,dpfjfidp-1,Cluster 14,0,27.00
R1-CA-2_LGD-1,dpfideda-1,Cluster 10,0,59.11
R1-CA-2_LGD-1,dpfjngck-1,Cluster 2,0,46.83
R1-CA-2_LGD-1,dpfimkjn-1,Cluster 2,0,80.92
R1-CA-2_LGD-1,dpfkojic-1,Cluster 2,0,46.38
R1-CA-2_LGD-1,dpfiicnk-1,Cluster 2,0,89.82
R1-CA-2_LGD-1,mgjbjdmm-1,Cluster 14,0,25.20
R1-CA-2_LGD-1,dpflagdl-1,Cluster 10,0,51.79
R1-CA-2_LGD-1,dpfkofbl-1,Cluster 10,0,53.74
R1-CA-2_LGD-1,dpfjepac-1,Cluster 2,0,28.22
R1-CA-2_LGD-1,mgjflljm-1,Cluster 13,0,42.49
R1-CA-2_LGD-1,dpfjbepp-1,Cluster 2,0,92.21
R1-CA-2_LGD-1,dpfjlfpi-1,Cluster 2,0,135.06
R1-CA-2_LGD-1,mgjfnlnm-1,Cluster 13,0,35.85
R1-CA-2_LGD-1,dpfjkano-1,Cluster 2,0,35.72
R1-CA-2_LGD-1,dpfddomm-1,Cluster 10,0,30.93
R1-CA-2_LGD-1,dpecccdb-1,Cluster 2,0,65.25
R1-CA-2_LGD-1,mgjabncp-1,Cluster 2,0,44.39
R1-CA-2_LGD-1,mgjeolbp-1,Cluster 5,0,39.96
R1-CA-2_LGD-1,mgmfeiln-1,Cluster 7,0,50.26
R1-CA-2_LGD-1,mgjcepph-1,Cluster 10,0,34.68
R1-CA-2_LGD-1,dpfbifam-1,Cluster 10,0,24.29
R1-CA-2_LGD-1,dpfbifdh-1,Cluster 2,0,30.30
R1-CA-2_LGD-1,mgjedmmd-1,Cluster 2,0,72.61
R1-CA-2_LGD-1,mgjcgchc-1,Cluster 16,0,82.86
R1-CA-2_LGD-1,mgmdkeih-1,Cluster 2,0,11.33
R1-CA-2_LGD-1,mgjemkgj-1,Cluster 12,0,11.33
R1-CA-2_LGD-1,dpfbkicj-1,Cluster 2,0,55.00
R1-CA-2_LGD-1,dpfajmmk-1,Cluster 2,0,62.45
R1-CA-2_LGD-1,mgjeeaao-1,Cluster 5,0,31.70
R1-CA-2_LGD-1,dpfdjbmn-1,Cluster 2,0,52.20
R1-CA-2_LGD-1,dpfbfdpf-1,Cluster 2,0,39.29
R1-CA-2_LGD-1,dpfdkpfo-1,Cluster 2,0,49.99
R1-CA-2_LGD-1,dpfcamlj-1,Cluster 10,0,41.36
R1-CA-2_LGD-1,mgjecocn-1,Cluster 2,0,58.34
R1-CA-2_LGD-1,dpfbebkk-1,Cluster 2,0,61.95
R1-CA-2_LGD-1,mgjeheed-1,Cluster 1,0,44.89
R1-CA-2_LGD-1,mgjefjmf-1,Cluster 6,0,33.69
R1-CA-2_LGD-1,dpfbbkip-1,Cluster 2,0,57.39
R1-CA-2_LGD-1,dpfbbgkp-1,Cluster 2,0,52.11
R1-CA-2_LGD-1,dpfbbhjm-1,Cluster 2,0,30.53
R1-CA-2_LGD-1,dpfajmnl-1,Cluster 2,0,65.88
R1-CA-2_LGD-1,dpfbblgf-1,Cluster 2,0,54.86
R1-CA-2_LGD-1,dpfdnhdn-1,Cluster 18,0,57.30
R1-CA-2_LGD-1,dpfbplga-1,Cluster 10,0,57.30
R1-CA-2_LGD-1,dpfbkeae-1,Cluster 2,0,93.88
R1-CA-2_LGD-1,dpfbjgag-1,Cluster 2,0,40.28
R1-CA-2_LGD-1,dpfdlpii-1,Cluster 2,0,39.96
R1-CA-2_LGD-1,mgjcplko-1,Cluster 5,0,22.08
R1-CA-2_LGD-1,dpfdlphl-1,Cluster 2,0,30.71
R1-CA-2_LGD-1,mgmhflfi-1,Cluster 10,0,21.04
R1-CA-2_LGD-1,mgjcgfpc-1,Cluster 7,0,19.64
R1-CA-2_LGD-1,dpbadpgk-1,Cluster 2,0,26.96
R1-CA-2_LGD-1,dpbgaikb-1,Cluster 14,0,33.64
R1-CA-2_LGD-1,mhiohjam-1,Cluster 10,0,58.21
R1-CA-2_LGD-1,dpbanhbg-1,Cluster 2,0,39.69
R1-CA-2_LGD-1,mhinpidl-1,Cluster 10,0,192.55
R1-CA-2_LGD-1,dpbakpmi-1,Cluster 10,0,31.47
R1-CA-2_LGD-1,dpapijkj-1,Cluster 2,0,55.68
R1-CA-2_LGD-1,dpfjbjoj-1,Cluster 10,0,70.90
R1-CA-2_LGD-1,dpaphoaf-1,Cluster 2,0,33.78
R1-CA-2_LGD-1,dpebpagp-1,Cluster 6,0,48.77
R1-CA-2_LGD-1,dpappaia-1,Cluster 2,0,37.93
R1-CA-2_LGD-1,mhiohlcn-1,Cluster 10,0,63.85
R1-CA-2_LGD-1,dpebpffe-1,Cluster 10,0,46.29
R1-CA-2_LGD-1,dpaplbbg-1,Cluster 18,0,74.60
R1-CA-2_LGD-1,mhiohece-1,Cluster 10,0,77.31
R1-CA-2_LGD-1,dpapnfko-1,Cluster 2,0,48.05
R1-CA-2_LGD-1,dpapnglj-1,Cluster 10,0,82.86
R1-CA-2_LGD-1,mhipbpfe-1,Cluster 6,0,14.68
R1-CA-2_LGD-1,dpecfcam-1,Cluster 14,0,51.21
R1-CA-2_LGD-1,mhipgeen-1,Cluster 6,0,48.54
R1-CA-2_LGD-1,mhiojdko-1,Cluster 2,0,19.87
R1-CA-2_LGD-1,mhioigki-1,Cluster 10,0,27.05
R1-CA-2_LGD-1,dpfjidee-1,Cluster 2,0,49.63
R1-CA-2_LGD-1,mhipphlo-1,Cluster 6,0,23.35
R1-CA-2_LGD-1,mhipbadl-1,Cluster 14,0,66.88
R1-CA-2_LGD-1,mhiooffl-1,Cluster 2,0,104.58
R1-CA-2_LGD-1,dpecffpc-1,Cluster 10,0,68.19
R1-CA-2_LGD-1,mhipcjob-1,Cluster 22,0,51.84
R1-CA-2_LGD-1,dpfingko-1,Cluster 2,0,46.42
R1-CA-2_LGD-1,dpfdepkg-1,Cluster 2,0,85.93
R1-CA-2_LGD-1,dpecfeoa-1,Cluster 2,0,78.39
R1-CA-2_LGD-1,dpfdijad-1,Cluster 18,0,49.45
R1-CA-2_LGD-1,dpecbhjc-1,Cluster 2,0,30.75
R1-CA-2_LGD-1,dpeccdnd-1,Cluster 2,0,56.31
R1-CA-2_LGD-1,mhiohokn-1,Cluster 6,0,8.44
R1-CA-2_LGD-1,mkifmbfl-1,Cluster 9,0,104.99
R1-CA-2_LGD-1,dpbkhipo-1,Cluster 10,0,61.55
R1-CA-2_LGD-1,mkidiinc-1,Cluster 14,0,109.68
R1-CA-2_LGD-1,mkiedeon-1,Cluster 14,0,103.95
R1-CA-2_LGD-1,dpbmjifl-1,Cluster 10,0,42.63
R1-CA-2_LGD-1,dpbjndbp-1,Cluster 10,0,75.41
R1-CA-2_LGD-1,mkidkdef-1,Cluster 2,0,91.71
R1-CA-2_LGD-1,dpbkjafi-1,Cluster 14,0,72.39
R1-CA-2_LGD-1,dpbkojmh-1,Cluster 14,0,70.81
R1-CA-2_LGD-1,dpbkmepf-1,Cluster 18,0,34.86
R1-CA-2_LGD-1,mkidkppp-1,Cluster 10,0,67.55
R1-CA-2_LGD-1,dpbfojkk-1,Cluster 2,0,59.83
R1-CA-2_LGD-1,mkidnnao-1,Cluster 2,0,23.71
R1-CA-2_LGD-1,dpbdiedf-1,Cluster 2,0,95.42
R1-CA-2_LGD-1,dpbkkghk-1,Cluster 14,0,131.00
R1-CA-2_LGD-1,dpbkbmig-1,Cluster 6,0,90.04
R1-CA-2_LGD-1,dpbmldln-1,Cluster 10,0,53.24
R1-CA-2_LGD-1,dpbmkmef-1,Cluster 14,0,92.53
R1-CA-2_LGD-1,dpbkahme-1,Cluster 14,0,103.45
R1-CA-2_LGD-1,mgifaolo-1,Cluster 2,0,65.84
R1-CA-2_LGD-1,mgifigin-1,Cluster 10,0,47.78
R1-CA-2_LGD-1,mgielmef-1,Cluster 10,0,50.39
R1-CA-2_LGD-1,mgiflpke-1,Cluster 10,0,25.69
R1-CA-2_LGD-1,dpbegkci-1,Cluster 2,0,48.14
R1-CA-2_LGD-1,dpbfbnnn-1,Cluster 2,0,53.10
R1-CA-2_LGD-1,dpbfddfg-1,Cluster 2,0,41.45
R1-CA-2_LGD-1,dpbhkfde-1,Cluster 10,0,63.67
R1-CA-2_LGD-1,dpbfgiag-1,Cluster 2,0,57.26
R1-CA-2_LGD-1,dpbhfbmo-1,Cluster 2,0,78.84
R1-CA-2_LGD-1,mgifalia-1,Cluster 10,0,53.24
R1-CA-2_LGD-1,dpbebdmo-1,Cluster 10,0,136.78
R1-CA-2_LGD-1,mgigadle-1,Cluster 6,0,34.68
R1-CA-2_LGD-1,dpbfbhhk-1,Cluster 2,0,53.47
R1-CA-2_LGD-1,dpbehkdk-1,Cluster 2,0,55.95
R1-CA-2_LGD-1,mgigaejf-1,Cluster 10,0,94.24
R1-CA-2_LGD-1,dpbhenkd-1,Cluster 10,0,98.31
R1-CA-2_LGD-1,dpbeckjj-1,Cluster 10,0,32.78
R1-CA-2_LGD-1,mgiffjbg-1,Cluster 10,0,59.61
R1-CA-2_LGD-1,mkiemndh-1,Cluster 10,0,97.67
R1-CA-2_LGD-1,mkigcgpa-1,Cluster 17,0,38.74
R1-CA-2_LGD-1,mkifamnf-1,Cluster 17,0,24.84
R1-CA-2_LGD-1,ogagpnej-1,Cluster 20,0,23.17
R1-CA-2_LGD-1,mkiejdpp-1,Cluster 10,0,111.04
R1-CA-2_LGD-1,ogagpofg-1,Cluster 3,0,59.20
R1-CA-2_LGD-1,mkifmlfp-1,Cluster 2,0,73.33
R1-CA-2_LGD-1,mkiejama-1,Cluster 10,0,255.86
R1-CA-2_LGD-1,mkiedocb-1,Cluster 10,0,225.01
R1-CA-2_LGD-1,mkifjejo-1,Cluster 6,0,46.33
R1-CA-2_LGD-1,ogagpfcn-1,Cluster 3,0,100.34
R1-CA-2_LGD-1,mkidhjof-1,Cluster 14,0,105.30
R1-CA-2_LGD-1,dpbkijmg-1,Cluster 10,0,41.14
R1-CA-2_LGD-1,mkieamlj-1,Cluster 14,0,86.25
R1-CA-2_LGD-1,dpbjfhbm-1,Cluster 10,0,216.61
R1-CA-2_LGD-1,dpbjplfm-1,Cluster 10,0,65.48
R1-CA-2_LGD-1,mkhnbhhn-1,Cluster 2,0,21.18
R1-CA-2_LGD-1,dpbkdgal-1,Cluster 6,0,58.12
R1-CA-2_LGD-1,mkicdhpa-1,Cluster 2,0,96.14
R1-CA-2_LGD-1,mkicmlin-1,Cluster 10,0,63.49
R1-CA-2_LGD-1,mkhncjgc-1,Cluster 10,0,56.22
R1-CA-2_LGD-1,mkidcocl-1,Cluster 10,0,94.42
R1-CA-2_LGD-1,mkicjhgc-1,Cluster 3,0,81.46
R1-CA-2_LGD-1,dpbjlhhj-1,Cluster 2,0,44.84
R1-CA-2_LGD-1,mhiohdjf-1,Cluster 10,0,45.79
R1-CA-2_LGD-1,dpbdhhki-1,Cluster 2,0,78.03
R1-CA-2_LGD-1,dpapgpge-1,Cluster 2,0,26.73
R1-CA-2_LGD-1,mhioaaed-1,Cluster 10,0,160.12
R1-CA-2_LGD-1,dpbdeaok-1,Cluster 2,0,56.99
R1-CA-2_LGD-1,dpbjpkfi-1,Cluster 2,0,66.97
R1-CA-2_LGD-1,dpbddmbn-1,Cluster 10,0,141.84
R1-CA-2_LGD-1,dpbfpafm-1,Cluster 2,0,62.04
R1-CA-2_LGD-1,dpbjlneh-1,Cluster 2,0,65.75
R1-CA-2_LGD-1,mkidajne-1,Cluster 2,0,49.54
R1-CA-2_LGD-1,dpbahbkd-1,Cluster 2,0,51.43
R1-CA-2_LGD-1,dpbdhkji-1,Cluster 6,0,40.91
R1-CA-2_LGD-1,dpaahbaf-1,Cluster 2,0,57.17
R1-CA-2_LGD-1,dpbgfgln-1,Cluster 10,0,96.00
R1-CA-2_LGD-1,mkicjbfg-1,Cluster 10,0,64.03
R1-CA-2_LGD-1,dpbdljhb-1,Cluster 18,0,99.71
R1-CA-2_LGD-1,dpbdkojk-1,Cluster 10,0,144.77
R1-CA-2_LGD-1,dpbghpck-1,Cluster 2,0,61.95
R1-CA-2_LGD-1,dpbggelk-1,Cluster 2,0,55.86
R1-CA-2_LGD-1,dpapgeif-1,Cluster 2,0,26.42
R1-CA-2_LGD-1,mhioehkj-1,Cluster 10,0,110.36
R1-CA-2_LGD-1,mhiofpej-1,Cluster 10,0,104.99
R1-CA-2_LGD-1,dpapgfcp-1,Cluster 2,0,24.84
R1-CA-2_LGD-1,dpbdhphh-1,Cluster 2,0,56.67
R1-CA-2_LGD-1,mhiogoil-1,Cluster 14,0,30.84
R1-CA-2_LGD-1,dpbdjbff-1,Cluster 18,0,147.34
R1-CA-2_LGD-1,dpbdcefa-1,Cluster 10,0,34.77
R1-CA-2_LGD-1,mkiiefph-1,Cluster 6,0,160.76
R1-CA-2_LGD-1,mkieeblo-1,Cluster 3,0,62.99
R1-CA-2_LGD-1,mkijbcgk-1,Cluster 17,0,98.85
R1-CA-2_LGD-1,mkhmckoh-1,Cluster 17,0,34.18
R1-CA-2_LGD-1,mkiefdhn-1,Cluster 6,0,87.38
R1-CA-2_LGD-1,mkiipnfb-1,Cluster 24,0,96.86
R1-CA-2_LGD-1,dpadomom-1,Cluster 10,0,72.34
R1-CA-2_LGD-1,mkiinffo-1,Cluster 10,0,251.11
R1-CA-2_LGD-1,mkhmdchp-1,Cluster 2,0,43.58
R1-CA-2_LGD-1,mkiiihja-1,Cluster 3,0,39.38
R1-CA-2_LGD-1,mkhmbgll-1,Cluster 17,0,25.56
R1-CA-2_LGD-1,mkiimkjn-1,Cluster 2,0,81.91
R1-CA-2_LGD-1,mkhofcdp-1,Cluster 10,0,61.05
R1-CA-2_LGD-1,mkiijoog-1,Cluster 2,0,97.81
R1-CA-2_LGD-1,mkiigojh-1,Cluster 2,0,105.08
R1-CA-2_LGD-1,mkijghnc-1,Cluster 17,0,62.14
R1-CA-2_LGD-1,mkijdpjf-1,Cluster 10,0,19.28
R1-CA-2_LGD-1,mkhodfdp-1,Cluster 2,0,82.32
R1-CA-2_LGD-1,dpbjjbfi-1,Cluster 10,0,103.32
R1-CA-2_LGD-1,dpbkgnin-1,Cluster 10,0,76.68
R1-CA-2_LGD-1,dpbjfcfb-1,Cluster 10,0,122.28
R1-CA-2_LGD-1,mkijblao-1,Cluster 2,0,68.28
R1-CA-2_LGD-1,dpbjfmch-1,Cluster 10,0,133.57
R1-CA-2_LGD-1,dpbkihop-1,Cluster 10,0,69.90
R1-CA-2_LGD-1,mkicdihh-1,Cluster 10,0,94.24
R1-CA-2_LGD-1,dpaccgbb-1,Cluster 2,0,55.05
R1-CA-2_LGD-1,dpaabnke-1,Cluster 2,0,53.51
R1-CA-2_LGD-1,dpebkbip-1,Cluster 6,0,33.73
R1-CA-2_LGD-1,dpechaka-1,Cluster 6,0,37.62
R1-CA-2_LGD-1,dpecjcmb-1,Cluster 2,0,46.87
R1-CA-2_LGD-1,dpfckfon-1,Cluster 10,0,37.34
R1-CA-2_LGD-1,dpfagndg-1,Cluster 2,0,70.22
R1-CA-2_LGD-1,mgjemmmm-1,Cluster 10,0,17.39
R1-CA-2_LGD-1,dpfdacnl-1,Cluster 10,0,31.56
R1-CA-2_LGD-1,dpfbppcg-1,Cluster 2,0,78.57
R1-CA-2_LGD-1,mgmbaddi-1,Cluster 10,0,6.82
R1-CA-2_LGD-1,dpfcpbni-1,Cluster 10,0,41.36
R1-CA-2_LGD-1,dpfboiih-1,Cluster 2,0,71.26
R1-CA-2_LGD-1,mgmhbnbo-1,Cluster 14,0,88.78
R1-CA-2_LGD-1,mgmhcbnf-1,Cluster 10,0,17.52
R1-CA-2_LGD-1,mhipbjak-1,Cluster 14,0,110.59
R1-CA-2_LGD-1,dpfaledj-1,Cluster 14,0,38.25
R1-CA-2_LGD-1,dpfcphan-1,Cluster 10,0,35.76
R1-CA-2_LGD-1,mgmbaejp-1,Cluster 14,0,86.52
R1-CA-2_LGD-1,dpechgmf-1,Cluster 10,0,48.14
R1-CA-2_LGD-1,mgmgjmnh-1,Cluster 6,0,9.89
R1-CA-2_LGD-1,mgmfjoei-1,Cluster 10,0,24.34
R1-CA-2_LGD-1,mgmhdmmi-1,Cluster 10,0,21.58
R1-CA-2_LGD-1,mgmhdjkl-1,Cluster 10,0,43.26
R1-CA-2_LGD-1,dpfcomnf-1,Cluster 2,0,36.67
R1-CA-2_LGD-1,mgmfmanp-1,Cluster 10,0,53.78
R1-CA-2_LGD-1,mgmcbbad-1,Cluster 2,0,36.49
R1-CA-2_LGD-1,dpfcljcb-1,Cluster 2,0,28.18
R1-CA-2_LGD-1,dpfalndm-1,Cluster 2,0,61.73
R1-CA-2_LGD-1,mgmggmml-1,Cluster 10,0,25.42
R1-CA-2_LGD-1,dpcmghbd-1,Cluster 2,0,41.23
R1-CA-2_LGD-1,dpckkofo-1,Cluster 2,0,49.13
R1-CA-2_LGD-1,mgmgfoml-1,Cluster 2,0,30.53
R1-CA-2_LGD-1,dpcmgigp-1,Cluster 2,0,34.50
R1-CA-2_LGD-1,mgmgdlgi-1,Cluster 10,0,57.39
R1-CA-2_LGD-1,dpfampic-1,Cluster 2,0,31.11
R1-CA-2_LGD-1,dpfbanki-1,Cluster 2,0,39.38
R1-CA-2_LGD-1,dpcmfjpf-1,Cluster 2,0,36.40
R1-CA-2_LGD-1,mgmgedfi-1,Cluster 2,0,13.95
R1-CA-2_LGD-1,dpanncek-1,Cluster 6,0,15.76
R1-CA-2_LGD-1,dpaagace-1,Cluster 10,0,112.08
R1-CA-2_LGD-1,dpaoalln-1,Cluster 10,0,48.05
R1-CA-2_LGD-1,dpanomkj-1,Cluster 10,0,35.13
R1-CA-2_LGD-1,dpaodklh-1,Cluster 2,0,53.60
R1-CA-2_LGD-1,dpammpca-1,Cluster 2,0,107.97
R1-CA-2_LGD-1,dpaoeagk-1,Cluster 10,0,59.25
R1-CA-2_LGD-1,dpbdhfme-1,Cluster 10,0,52.47
R1-CA-2_LGD-1,dpannmmf-1,Cluster 2,0,47.50
R1-CA-2_LGD-1,dpbcpffo-1,Cluster 10,0,52.02
R1-CA-2_LGD-1,dpaoemdl-1,Cluster 10,0,27.73
R1-CA-2_LGD-1,dpamlmhp-1,Cluster 10,0,44.89
R1-CA-2_LGD-1,dpaoplkj-1,Cluster 2,0,82.18
R1-CA-2_LGD-1,dpaopdib-1,Cluster 10,0,54.86
R1-CA-2_LGD-1,mkhpoahg-1,Cluster 10,0,55.05
R1-CA-2_LGD-1,dpaogdgd-1,Cluster 10,0,34.27
R1-CA-2_LGD-1,dpaombpn-1,Cluster 2,0,26.64
R1-CA-2_LGD-1,dpbbichb-1,Cluster 10,0,22.40
R1-CA-2_LGD-1,dpbbimnp-1,Cluster 2,0,65.52
R1-CA-2_LGD-1,dpbdfcdp-1,Cluster 10,0,52.11
R1-CA-2_LGD-1,dpapbjig-1,Cluster 2,0,42.54
R1-CA-2_LGD-1,dpammock-1,Cluster 2,0,74.82
R1-CA-2_LGD-1,dpammdkc-1,Cluster 2,0,29.49
R1-CA-2_LGD-1,mkhpkjen-1,Cluster 10,0,133.57
R1-CA-2_LGD-1,dpbcbdfb-1,Cluster 10,0,72.88
R1-CA-2_LGD-1,dpanckjp-1,Cluster 2,0,35.67
R1-CA-2_LGD-1,dpaomkmc-1,Cluster 2,0,37.12
R1-CA-2_LGD-1,dpaphfil-1,Cluster 2,0,51.61
R1-CA-2_LGD-1,dpecaaak-1,Cluster 10,0,62.32
R1-CA-2_LGD-1,dpampmng-1,Cluster 14,0,62.32
R1-CA-2_LGD-1,dpaphnbb-1,Cluster 10,0,39.60
R1-CA-2_LGD-1,dpamokhh-1,Cluster 22,0,68.55
R1-CA-2_LGD-1,dpanbhdc-1,Cluster 10,0,77.13
R1-CA-2_LGD-1,dpbapfff-1,Cluster 2,0,66.52
R1-CA-2_LGD-1,ofpaeabd-1,Cluster 6,0,119.94
R1-CA-2_LGD-1,ofpadign-1,Cluster 6,0,144.41
R1-CA-2_LGD-1,mhjaobbg-1,Cluster 2,0,44.75
R1-CA-2_LGD-1,dpbbdloc-1,Cluster 10,0,61.91
R1-CA-2_LGD-1,mhjalccj-1,Cluster 14,0,59.38
R1-CA-2_LGD-1,dpbbkmhp-1,Cluster 6,0,163.29
R1-CA-2_LGD-1,dpbbbman-1,Cluster 18,0,149.47
R1-CA-2_LGD-1,dpbbaodd-1,Cluster 14,0,83.00
R1-CA-2_LGD-1,mhjahgik-1,Cluster 2,0,134.48
R1-CA-2_LGD-1,mglofbgh-1,Cluster 14,0,114.47
R1-CA-2_LGD-1,ofokledl-1,Cluster 6,0,122.69
R1-CA-2_LGD-1,mgmaaolp-1,Cluster 6,0,84.17
R1-CA-2_LGD-1,mglppfbl-1,Cluster 6,0,141.52
R1-CA-2_LGD-1,ofokkpph-1,Cluster 3,0,20.23
R1-CA-2_LGD-1,mgloembe-1,Cluster 6,0,211.24
R1-CA-2_LGD-1,dpfaflfm-1,Cluster 10,0,153.53
R1-CA-2_LGD-1,mgmacoei-1,Cluster 3,0,7.95
R1-CA-2_LGD-1,mgmbffdd-1,Cluster 6,0,65.07
R1-CA-2_LGD-1,mgmbjdhi-1,Cluster 14,0,39.42
R1-CA-2_LGD-1,mgmbpdlk-1,Cluster 10,0,21.40
R1-CA-2_LGD-1,mgmbgepj-1,Cluster 14,0,82.86
R1-CA-2_LGD-1,mgmakdcm-1,Cluster 6,0,27.73
R1-CA-2_LGD-1,dpfceodn-1,Cluster 2,0,24.61
