gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SOD3,7.759830923278905e-8,0.9903544038323363,0.635,0.356,0.0014033654224749898
ACTL6A,7.771364249478428e-8,0.7897295346423615,0.522,0.244,0.0014054512245181736
NSDHL,7.941792924609964e-8,1.1277438047973405,0.392,0.15,0.0014362732504157119
PRKRA,8.007909407803628e-8,0.9122335917171536,0.534,0.261,0.001448230416401286
NUDT5,8.09811185561092e-8,0.7831919462919843,0.604,0.328,0.001464543529087235
VWA1,8.185435328547218e-8,0.7361587138849333,0.571,0.294,0.0014803359791677644
SYBU,8.257646158444113e-8,1.0976546603173762,0.305,0.089,0.0014933953077546178
FBF1,8.261786142318125e-8,0.7959417013674883,0.487,0.217,0.001494144023838233
ANAPC7,8.52251851982136e-8,0.7064358900770679,0.637,0.339,0.001541297474309693
CCT3,8.644822447941571e-8,0.7691920507510224,0.565,0.283,0.0015634161397102332
POC1B,8.815095316087061e-8,0.9023452364116675,0.412,0.161,0.001594209987914345
HDHD5,8.81518559177828e-8,1.0296491595406687,0.384,0.144,0.001594226314273102
C11orf80,8.825532832712073e-8,0.8945769314085483,0.534,0.261,0.0015960976127959783
ADK,8.966134547253915e-8,0.6941310366025596,0.643,0.389,0.0016215254328708704
S100A11,9.083170921085683e-8,0.8101298961039199,0.693,0.444,0.0016426914610783458
C14orf119,9.104040254136208e-8,0.6175522817413566,0.695,0.422,0.0016464656799605331
DNAAF5,9.137241269846122e-8,0.826581699603563,0.577,0.311,0.0016524700836516712
AFAP1,9.236028017874658e-8,0.71366698645116,0.672,0.394,0.0016703356670326318
CENPH,9.522323427376496e-8,1.6418094698853212,0.231,0.044,0.0017221121918410394
ICMT,9.566393782394722e-8,0.7979336230111231,0.569,0.289,0.0017300823155460855
RPUSD4,9.617521009021607e-8,0.8393958900364373,0.435,0.178,0.0017393286744815577
B9D1,9.61784097650583e-8,1.1992221314797982,0.334,0.111,0.0017393865406010792
PSMD14,9.632575678858611e-8,1.1467251481879543,0.328,0.106,0.00174205131152158
TIMM21,9.674587920551818e-8,0.8718135725127022,0.476,0.211,0.0017496492254317963
SIVA1,9.693004878287507e-8,0.5596808519041949,0.814,0.617,0.0017529799322382957
NOTCH1,9.716630379073039e-8,0.6171923226257707,0.751,0.478,0.001757252604055359
TCF3,1.0152127060121042e-7,0.5246864833555414,0.856,0.606,0.0018360121788228905
MEA1,1.0192650052305007e-7,0.7365832885500312,0.524,0.239,0.0018433407619593606
RCC2,1.035271091899089e-7,0.7927456239366455,0.509,0.233,0.0018722877696995025
CCDC149,1.0475676707398578e-7,0.8612001699315197,0.371,0.128,0.0018945261325330328
CCDC150,1.059880328123308e-7,1.7969151207075278,0.219,0.039,0.0019167935734110025
BUB3,1.0871998895129808e-7,0.7401248934035036,0.588,0.294,0.001966201000184226
BIRC5,1.1008787044153295e-7,1.337581521180409,0.338,0.122,0.0019909391369351236
C20orf96,1.114111952011396e-7,0.8778512183192917,0.52,0.25,0.00201487146521261
CFAP97,1.1303149760094602e-7,0.9987569920305575,0.373,0.139,0.0020441746341131085
TMEM237,1.141356561470487e-7,3.367835074170131,0.171,0.017,0.002064143341419376
BOP1,1.1536126480651992e-7,1.1647235584180087,0.318,0.1,0.0020863084740259125
CLDN12,1.1841075665043805e-7,0.7181552041916004,0.536,0.256,0.002141458534023172
SPG21,1.1987991800707315e-7,0.7198771329605496,0.753,0.506,0.002168028317157918
RTEL1,1.2093458490956186e-7,0.7643750527985778,0.542,0.256,0.0021871019680894262
MMAB,1.2123610385795943e-07,0.814792523768326,0.528,0.256,0.002192554938271196
CYC1,1.2270536996130675e-7,0.5153108675845444,0.882,0.756,0.0022191266157502326
SLC2A12,1.2284938223615482e-7,2.364189603690884,0.186,0.022,0.00222173107774086
NOTUM,1.2569477480997689e-7,3.2286011682875153,0.198,0.033,0.002273190002438432
WDR18,1.2605152917275847e-7,0.7406985093943668,0.559,0.294,0.002279641905089337
WDR74,1.2626478089048862e-7,0.743232748898077,0.573,0.289,0.002283498562404487
NUP205,1.290348527104925e-7,0.739883683967935,0.592,0.322,0.002333595311269257
ULK4,1.295141456140964e-7,0.7454563525867526,0.503,0.233,0.0023422633234309333
SLC35B2,1.3000576157445352e-7,0.7403641182530754,0.563,0.272,0.002351154198073992
CDK5RAP2,1.3197849987055881e-7,0.6393853211576797,0.573,0.278,0.002386831170159056
E2F1,1.3232015758896464e-7,1.19683851022382,0.348,0.122,0.0023930100499964255
TRAPPC12,1.3234236838398478e-7,0.686251474041996,0.604,0.317,0.0023934117322243647
MLLT1,1.3359405897651882e-7,0.5951687055681314,0.635,0.333,0.002416048556590343
INTS14,1.3366940073811814e-7,0.8192072946716207,0.505,0.244,0.0024174111123488667
HERC2,1.337058637395141e-7,0.6600770026100127,0.759,0.511,0.0024180705457291125
NABP2,1.3684124621362e-7,0.8937302877690859,0.497,0.239,0.0024747739377733178
PTRHD1,1.385683633157239e-7,0.8972908313203165,0.398,0.156,0.002506008850564867
PPP2R1B,1.420243058728827e-7,0.703663520972026,0.769,0.522,0.0025685095717110835
GCLM,1.423940777917209e-7,0.925478374636693,0.332,0.111,0.002575196896863272
GSTCD,1.437471896754082e-7,1.192179222820712,0.33,0.117,0.0025996679252797573
SPAST,1.442934393709139e-7,0.7700712894004029,0.52,0.25,0.002609546851022978
CIP2A,1.4440550014718258e-7,1.3389084089625185,0.256,0.061,0.002611573470161797
COL12A1,1.4485996109419976e-7,1.8530686531304001,0.258,0.067,0.0026197923963886026
DDB2,1.45134728176073e-7,0.9544942285665727,0.445,0.2,0.0026247615590642803
ARPP19,1.4587882399904082e-7,0.7234255423169461,0.672,0.389,0.0026382185320226533
MEX3D,1.4635109491100626e-7,0.7154790238415188,0.685,0.4,0.002646759551465548
KNOP1,1.4710607194506522e-7,0.9709337478472655,0.431,0.178,0.0026604133111265047
SPNS2,1.4827047448394933e-7,1.1273463469897353,0.342,0.122,0.0026814715310422236
TROAP,1.4969002741889276e-7,1.5710502433003353,0.276,0.078,0.0027071441458706757
MTHFD1L,1.5049081228583844e-7,0.9592863720089191,0.398,0.156,0.0027216263401893884
TWISTNB,1.5261012372171242e-7,1.0795078075283984,0.332,0.111,0.0027599540875071693
HIST1H2BH,1.526410481769805e-7,0.9810434576612124,0.388,0.15,0.0027605133562806925
EXOSC4,1.5295687508022872e-7,0.743215795613016,0.518,0.233,0.0027662250858259364
SLIRP,1.5359275664515144e-7,1.0247018428871546,0.386,0.15,0.0027777250039275636
APBB2,1.5363976844809607e-7,0.9251895018486742,0.416,0.172,0.0027785752123838173
TBCB,1.5454383448144137e-7,0.5688642984236596,0.798,0.55,0.0027949252465968672
RBM19,1.592943891391806e-7,0.6199343948969589,0.53,0.244,0.002880839027582081
TTLL5,1.593393465110909e-7,0.5776162513167056,0.736,0.45,0.002881652081653079
CBX5,1.594823408463767e-7,0.8426779669342873,0.458,0.2,0.0028842381342067225
ZC3H15,1.6153130753727122e-7,0.4923770097950705,0.882,0.717,0.00292129369681155
ZKSCAN1,1.6172721601451591e-7,0.5127769003719219,0.845,0.594,0.00292483670162252
KHK,1.673238514502702e-7,1.3333663741842539,0.293,0.089,0.0030260518534781368
ITGB8,1.6821917342241258e-7,1.1882444559414482,0.456,0.217,0.0030422437513443314
MECR,1.7130575044403212e-7,0.9214815499575628,0.324,0.1,0.003098064496780321
CMTM4,1.7438841954413304e-7,0.7091753129334744,0.678,0.417,0.003153814567455646
TIGD2,1.7543751682126324e-7,0.8999524197901905,0.388,0.15,0.003172787491712546
OIP5,1.7763766299520673e-7,1.7160035087141132,0.204,0.033,0.003212577135268314
CASP2,1.7765051440620938e-7,0.6910600865986929,0.703,0.422,0.0032128095530362965
DDRGK1,1.7939630687760872e-7,0.6735394756489526,0.777,0.511,0.0032443822098815536
GARS,1.7992982159983674e-7,0.8538252991446568,0.551,0.283,0.0032540308236330474
DHCR7,1.809275828660014e-7,1.42663857081325,0.291,0.089,0.0032720753361316357
PRSS23,1.8178887611087626e-7,0.6937616740218553,0.812,0.567,0.003287651824465197
RASSF10,1.8268935300358757e-7,3.2286766105707785,0.159,0.011,0.0033039369490698812
MLLT6,1.8431464022596018e-7,0.5083698764350644,0.878,0.683,0.00333333026848649
TASP1,1.8554884089509534e-7,0.6129006608584715,0.557,0.278,0.003355650787587799
PTCD1,1.8616177152932175e-7,0.9093224303263017,0.379,0.144,0.003366735638107784
WDR5,1.8648702686232524e-7,0.9498265632880454,0.386,0.15,0.003372617880805152
ABHD14B,1.8782235043265633e-7,0.7402317010622096,0.641,0.361,0.0033967672075745897
CA9,1.8910006883585693e-7,2.147500587671618,0.252,0.067,0.0034198747448964725
BAX,1.8999339767516523e-7,0.5996415880329204,0.792,0.578,0.0034360305969553633
ZNF202,1.9151154832092565e-7,1.0508433826038583,0.342,0.117,0.00346348635138394
CARS2,1.9235040239586585e-7,0.7857151974459471,0.565,0.289,0.003478657027329234
HSPA4,1.9297302301923177e-7,0.7129004995872369,0.509,0.233,0.0034899171213028067
CUL4A,1.9299238473227772e-7,0.5016188152445742,0.8,0.561,0.0034902672778832425
PSMB4,1.933009897538008e-7,0.6957574507250932,0.649,0.378,0.0034958483996974875
HNRNPD,1.9390919090612675e-7,0.5945533874856784,0.777,0.55,0.003506847717537302
AP1S3,1.9505794403116373e-7,0.9305912613373761,0.485,0.228,0.003527622917803596
EBPL,1.9585713659971669e-7,0.9008280798079973,0.458,0.2,0.0035420763154058762
TP53BP1,1.9879398711121268e-7,1.0407977333942398,0.379,0.15,0.0035951892569062813
OSBP2,1.991712416185612e-7,1.6874750204449267,0.239,0.056,0.003602011904671679
HADH,1.999675346644068e-7,0.6692916857883854,0.691,0.4,0.003616412864405797
LRATD2,2.0111088105427287e-7,0.706183500111278,0.524,0.244,0.003637090283866525
SHF,2.0414957949134946e-7,1.237626396694088,0.351,0.133,0.003692045145101055
PFKM,2.0451303515507426e-7,0.686013290381769,0.548,0.261,0.0036986182407795177
WDR36,2.0609255522731015e-7,0.7861503164400474,0.569,0.289,0.003727183861285904
NDUFA7,2.0620612935994803e-7,0.6691127552191503,0.705,0.411,0.00372923784947466
MCM10,2.1329579028951235e-7,2.197425271621487,0.181,0.022,0.0038574543673858307
SMC6,2.153362392846783e-7,0.7474177237472572,0.553,0.283,0.0038943558874634074
SLC28A2,2.2022657415903064e-7,1.6137893885077832,0.351,0.144,0.003982797593666069
CEP78,2.217451531183129e-7,0.9771102128502716,0.381,0.15,0.004010261094144689
RHOBTB3,2.2221238001491276e-7,0.7205156191481846,0.596,0.311,0.004018710892569697
LRFN4,2.2331840324444605e-7,0.7467215672394014,0.596,0.333,0.004038713322675807
PPA1,2.2548885748595087e-7,0.8510247305394429,0.573,0.317,0.0040779659876334215
TMEM161A,2.2618731144381866e-7,0.9495818183115865,0.439,0.189,0.00409059752746146
METAP2,2.2630696620054228e-7,0.7866906409824581,0.458,0.2,0.004092761483736807
ODC1,2.2814327781713327e-7,0.8418100399580764,0.386,0.15,0.004125971179322855
GPN3,2.3291159419296117e-7,1.0863785877619205,0.301,0.094,0.004212206180979703
DNTTIP2,2.3616228729228754e-7,0.6507374616904702,0.633,0.333,0.004270994965681021
H2AFY2,2.3999753087848875e-7,1.0242435691800693,0.39,0.156,0.004340355345937469
SLCO4A1,2.4004229172713297e-7,1.634547679842791,0.235,0.056,0.004341164845885199
ORC5,2.4146547301702604e-7,1.02302863880567,0.357,0.128,0.004366903079512916
GOT1,2.4286136888058057e-7,0.8459986991069812,0.408,0.161,0.004392147856205299
SUZ12,2.4987539921801373e-7,0.7838459408264713,0.588,0.306,0.0045189965948577784
MOCOS,2.5006210544413216e-7,1.3519050703412807,0.272,0.078,0.00452237317695713
MAP3K20,2.510949160464742e-7,1.0147830177614419,0.429,0.189,0.004541051556700486
SFPQ,2.5589239744041887e-7,0.7010079947368867,0.753,0.517,0.004627814007709975
POLR2E,2.57103432101336e-7,0.5664270962234239,0.792,0.556,0.0046497155695526616
ACP6,2.5862186932870127e-7,0.8781669860424182,0.431,0.183,0.004677176506809562
PIAS2,2.6020757185701116e-7,0.7448584374067295,0.577,0.3,0.004705853937034047
NEK6,2.606218076928098e-7,0.477938812289473,0.934,0.767,0.004713345392124466
ZYX,2.6679016458514633e-7,0.548277507173855,0.825,0.583,0.004824900126522372
DDX21,2.693768257869107e-7,0.7503458906757569,0.571,0.306,0.00487167989435628
GSPT1,2.7053014315642826e-7,0.9067238484822728,0.353,0.122,0.004892537638984005
OCIAD2,2.7559140503116357e-7,0.5077806157326781,0.819,0.572,0.004984070559988593
ALG5,2.811262141107316e-7,0.6751635182504467,0.718,0.461,0.005084167582192581
PRTFDC1,2.8167421971984244e-7,1.1759844198379992,0.305,0.1,0.0050940782636333505
SLC25A10,2.818231784529745e-7,0.7844618462316639,0.478,0.211,0.005096772182322043
API5,2.824738088291988e-7,0.52133972925872,0.835,0.644,0.00510853883267606
SNRPA1,2.8412850542292886e-7,0.6622473352795035,0.66,0.372,0.005138464020573668
NDUFS5,2.843889260102811e-7,0.5282336018666831,0.802,0.539,0.005143173726895934
WNK4,2.8801182811797116e-7,0.5687669909068627,0.753,0.472,0.005208693911513508
PSMC3,2.8856791462855763e-7,0.49995778476296565,0.695,0.383,0.005218750736057464
PRMT1,2.910430294671123e-7,0.6924452302043682,0.596,0.322,0.005263513187912725
TRUB2,2.9214467206100805e-7,0.7347692811023463,0.507,0.233,0.005283436394223331
PARPBP,2.9243674257488494e-7,1.5207658939197537,0.243,0.061,0.005288718489466794
TICRR,2.943596310698352e-7,1.8763612891186718,0.237,0.061,0.00532349392789797
EPDR1,2.951354782896881e-7,0.9270985588222793,0.416,0.178,0.005337525124869009
PTP4A3,2.9565470201691815e-7,1.0736560572127976,0.396,0.167,0.005346915285975965
TRIM29,2.958063952273768e-7,1.429488495580706,0.28,0.083,0.005349658657687109
SPIN4,2.9865795304935035e-7,0.8995913711121407,0.443,0.194,0.005401229080897501
BCS1L,3.048897429905936e-7,0.7403798577017393,0.557,0.272,0.005513931001984885
SFXN4,3.082020864273554e-7,0.7748774906947926,0.48,0.222,0.005573834733038722
ADCK2,3.1171842466810104e-7,0.7211990870620293,0.551,0.272,0.005637427710122607
ZNF84,3.139733064597001e-7,1.0546174217638762,0.332,0.117,0.0056782072473236765
LRR1,3.14439369708486e-7,0.7999996203552486,0.447,0.194,0.005686636001177969
ARPC5L,3.179062072143242e-7,0.5957983972578949,0.742,0.544,0.005749333757471053
POLR2L,3.2013406741799004e-7,0.5063656417216742,0.858,0.717,0.00578962460925435
AUTS2,3.2062802481507774e-7,0.8085767512162341,0.507,0.244,0.0057985578287806806
AIMP2,3.209689572214797e-7,0.6874940348589142,0.59,0.306,0.00580472359135046
NDUFB10,3.2337095673573376e-7,0.39941884239790304,0.911,0.733,0.005848163752565745
ARL2,3.243624971422532e-7,0.6226592559635166,0.753,0.472,0.0058660957608176485
EIF2AK1,3.255260516858643e-7,0.45129732501535563,0.833,0.572,0.005887138644738855
QDPR,3.2633276830397923e-7,0.7751339431660718,0.563,0.294,0.005901728114777465
SAE1,3.2852664177732657e-7,0.7903222822139733,0.577,0.322,0.005941404316542951
CENPX,3.3218063631870264e-7,0.6819773203048596,0.72,0.489,0.006007486807823737
TARBP1,3.3229617174913665e-7,0.7246500090428962,0.606,0.333,0.006009576266083136
CCDC47,3.345142880306752e-7,0.5546809838612876,0.806,0.55,0.006049690899034761
PBX4,3.3690848580223515e-7,1.214662947902129,0.268,0.072,0.006092989965733423
RRP7A,3.3887187186453215e-7,0.6958013169122279,0.652,0.356,0.006128497802670064
TMED3,3.507553009052167e-7,0.7699688657862652,0.524,0.261,0.006343409616870844
GEN1,3.551611905604352e-7,0.7220408406714699,0.505,0.244,0.0064230901312854706
DDX31,3.559645187061646e-7,0.9275994948055084,0.373,0.144,0.0064376183208009865
MAP7,3.628872531167874e-7,0.6437172499490266,0.72,0.422,0.0065628159726171
EXOSC10,3.635140927260621e-7,0.6988425662186064,0.546,0.267,0.006574152366950833
GRHPR,3.671304603143354e-7,0.6345643429750906,0.586,0.306,0.006639554374784756
TARS2,3.676186924610443e-7,0.9169492879976475,0.318,0.106,0.006648384053157986
MSH6,3.70500241268761e-7,0.837147027681459,0.427,0.183,0.006700496863345542
ENGASE,3.770191346795661e-7,0.58018232428797,0.755,0.472,0.006818391050679953
AMT,3.8333419948266014e-7,0.7210700877467597,0.637,0.361,0.006932598997643908
BCAP31,3.8751674259280295e-7,0.6433984725730022,0.705,0.428,0.007008240289790841
PSMC2,3.9255951977369505e-7,0.6610302241291658,0.532,0.256,0.007099438915107275
DCAF13,3.939128168079609e-7,0.7181410251174989,0.559,0.267,0.0071239132919719735
SLC4A8,3.949546926111088e-7,1.0431505296286943,0.303,0.094,0.007142755615871903
ATP5ME,3.957374972724503e-7,0.47312297701625416,0.866,0.667,0.007156912638172264
AKR1E2,3.962182610456571e-7,1.8389330457604585,0.252,0.072,0.007165607251010709
TNFRSF10A,4.044252535223659e-7,0.674428919353848,0.449,0.194,0.007314030709951988
RPP40,4.1546245051993956e-7,1.1236148523493237,0.322,0.111,0.007513638417653107
NSUN2,4.2247216189521414e-7,0.6529892214314978,0.718,0.489,0.007640409047874948
MPHOSPH10,4.244759730776334e-7,0.7026970196234967,0.598,0.322,0.007676647973109
LAMB2,4.3043265245076013e-7,0.5789744866965336,0.532,0.25,0.007784374519571997
TIMM8A,4.3096989133775463e-7,0.925926251976132,0.398,0.161,0.007794090484843292
DNAJC2,4.355173704469042e-7,0.5824177476292667,0.573,0.278,0.007876331644532263
NUDCD3,4.358237349486925e-7,0.6666012121302077,0.695,0.428,0.007881872246547104
GATD1,4.3807197354719934e-7,0.6119792462298513,0.757,0.489,0.0079225316416011
IDH3B,4.392191799693991e-7,0.4929803681863343,0.852,0.628,0.007943278869746584
COPRS,4.3938627006676593e-7,0.7964950241628248,0.503,0.239,0.007946300694157462
PSAT1,4.4100184313580956e-7,1.9089169071196643,0.227,0.056,0.007975518333111116
COX7A2,4.5022385136969797e-7,0.3910248781606538,0.951,0.833,0.008142298352020988
FARSA,4.5744016673878724e-7,0.6898823775297872,0.635,0.367,0.008272805415470968
UNG,4.620194295875043e-7,0.8438946050574647,0.491,0.228,0.008355621384090016
DCUN1D1,4.625224845525026e-7,0.7864441395455563,0.478,0.217,0.00836471913313201
ECM1,4.630868190594597e-7,0.7461777526736866,0.565,0.294,0.008374925122690328
MSH5,4.664748220014141e-7,0.8255935149642013,0.412,0.172,0.008436197155895574
TRIB3,4.6881579438508286e-7,1.791281201208199,0.237,0.061,0.008478533641454223
PGAP1,4.688810180270196e-7,1.2705612495033747,0.266,0.078,0.008479713211018649
CEMIP2,4.7399420193168994e-7,0.6294393809526689,0.744,0.483,0.008572185141934613
VRK1,4.795431746338009e-7,0.8067479378079033,0.482,0.233,0.00867253831325229
BCL2L12,4.822164212764183e-7,1.4796050958471931,0.249,0.067,0.008720883978784025
CASC3,4.865311705420185e-7,0.6319733433426216,0.761,0.494,0.008798916219252405
RFC2,4.868368203156009e-7,0.8406103832546263,0.408,0.172,0.008804443895407642
DHX9,4.877265901075282e-7,0.7285361296910847,0.614,0.344,0.008820535382094647
OBI1,4.881671931038816e-7,1.5545387473750178,0.231,0.056,0.0088285036872837
AKT1,4.914349563053294e-7,0.42328110632790183,0.913,0.761,0.008887601184781881
PFDN6,4.932551475587326e-7,0.6484210323643834,0.643,0.356,0.00892051934359968
RPF1,4.950472600758323e-7,1.1486558680407675,0.377,0.161,0.008952929698471427
HIST1H4C,5.014771057055427e-7,0.6784025798805352,0.427,0.189,0.00906921345668474
KAZALD1,5.025358481778923e-7,1.0229615437673436,0.363,0.144,0.009088360814297184
DHX33,5.050739448064579e-7,0.960366634912357,0.41,0.178,0.00913426229182479
SRPX2,5.074705984779417e-7,1.0934717983236664,0.33,0.122,0.009177605773473575
DFFA,5.078934710210627e-7,0.8835531326062637,0.472,0.228,0.00918525342341592
FNBP1L,5.08588884133471e-7,0.5619689144954292,0.685,0.411,0.009197829969553824
SSBP1,5.145498556401007e-7,0.7502228922262982,0.548,0.289,0.009305634139251222
ANKS6,5.14942883314106e-7,0.7587750764260368,0.454,0.194,0.009312742044735608
B3GALNT2,5.163084960793992e-7,0.8604213862039123,0.367,0.139,0.009337439151595935
DLAT,5.180800245359803e-7,0.7450057940274846,0.528,0.267,0.009369477243733205
PTBP3,5.212323970697387e-7,0.46038757345561643,0.868,0.694,0.009426487901006225
E2F3,5.234584568407336e-7,0.7608143556236899,0.443,0.194,0.009466746191964666
TNFRSF10D,5.254860275315948e-7,0.8423817799956348,0.39,0.156,0.009503414807908893
RBBP8NL,5.271308613228385e-7,2.2283117468284295,0.181,0.028,0.009533161627023534
PIGX,5.366408796087279e-7,0.8990164410447159,0.452,0.206,0.009705150307723844
ICA1,5.367081731542165e-7,0.6236293557237866,0.808,0.583,0.009706367311494006
ECSIT,5.407327264269294e-7,0.5968137312089813,0.678,0.4,0.009779151357431017
POLDIP2,5.410613785707155e-7,0.5204208737852773,0.775,0.55,0.00978509503145139
C9orf16,5.540352530168445e-7,0.45287693862513123,0.854,0.628,0.010019727550809633
HEATR1,5.567657619204634e-7,0.7569948719415929,0.485,0.222,0.01006910880433158
ODF2,5.692901156187643e-7,0.730273917107733,0.571,0.306,0.010295611740965351
IARS2,5.713984837700645e-7,0.5873477422038439,0.748,0.528,0.010333741578981617
UCHL3,5.732064110937032e-7,0.7913490461534286,0.54,0.278,0.010366437944629622
FCSK,5.753911095240096e-7,0.6732762501814511,0.579,0.311,0.010405948215741713
DPY30,5.798046116239645e-7,0.6411141984125746,0.579,0.3,0.010485766401219399
PPIL1,5.799005169800873e-7,1.1444421488854144,0.322,0.117,0.01048750084958488
AGO2,5.830726569960307e-7,0.6697110776898935,0.588,0.3,0.010544869001773215
STT3B,5.873002905459317e-7,0.47824996975625156,0.897,0.733,0.010621325754523174
CDK2AP1,5.977259216115306e-7,0.7821103591666562,0.608,0.344,0.010809873292344532
ZNF695,6.033227953551712e-7,3.2609731187737983,0.138,0.006,0.01091109275399827
CAAP1,6.055896565767179e-7,0.547492242521383,0.726,0.467,0.010952088939189943
UBE2H,6.110621560692502e-7,0.7117919026071415,0.571,0.294,0.01105105909251239
DDIT4,6.15508421756421e-7,0.8144338004266842,0.687,0.45,0.011131469807464874
