p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,delta_pct
2.6898818663607524e-28,0.2942419618738863,0.633,0.609,4.864651355313421e-24,0,IP6K2,0.02400000000000002
2.9140200135440157e-28,0.2726539136019013,0.645,0.62,5.270005194494353e-24,0,BICDL2,0.025000000000000022
5.310230208276413e-28,0.3472602192080303,0.563,0.552,9.603551331667893e-24,0,ECHDC2,0.010999999999999899
5.727279842672009e-28,0.2602082373872512,0.647,0.626,1.0357785595472327e-23,0,PRKAB1,0.02100000000000002
7.059801231642762e-28,0.2302083057742177,0.759,0.706,1.2767650527425935e-23,0,ECH1,0.05300000000000005
1.2462369188706408e-27,0.46442885865446293,0.521,0.501,2.2538194677775538e-23,0,SPECC1,0.020000000000000018
1.5995960568880058e-27,0.3379879174188838,0.609,0.592,2.8928694688819586e-23,0,SMAD2,0.017000000000000015
4.074520351896374e-27,0.30168394438109347,0.601,0.589,7.368770056404593e-23,0,RAB3GAP1,0.01200000000000001
4.739219581451825e-27,0.5241045385201466,0.368,0.335,8.570878613055625e-23,0,NTN4,0.032999999999999974
5.043120653552236e-27,0.4193521292624356,0.539,0.51,9.120483701949219e-23,0,SLC39A5,0.029000000000000026
8.567447421367426e-27,0.42088147421988575,0.464,0.439,1.549422866154299e-22,0,PLAGL1,0.025000000000000022
9.920841570776297e-27,0.49450043163919766,0.08,0.048,1.7941841980748933e-22,0,OR8D4,0.032
1.2880794756768603e-26,0.24008474377347322,0.637,0.612,2.329491731761602e-22,0,POLR1D,0.025000000000000022
1.9446791814431012e-26,0.33755896537657304,0.553,0.533,3.5169522996398486e-22,0,HMG20B,0.020000000000000018
2.0346454492628965e-26,0.263011267886859,0.622,0.603,3.6796562949919485e-22,0,PTPRK,0.019000000000000017
2.2641768917415527e-26,0.23465896670877395,0.666,0.647,4.094763908714598e-22,0,NME3,0.019000000000000017
2.2712909280323677e-26,0.2484551967302775,0.65,0.618,4.107629643346537e-22,0,MYO1A,0.03200000000000003
2.5039034710402369e-26,0.20680792985278962,0.729,0.69,4.528309427376269e-22,0,DYNC1LI2,0.039000000000000035
2.7296743786806187e-26,0.2615480557250258,0.634,0.613,4.936616113843899e-22,0,UFC1,0.02100000000000002
4.326410020119904e-26,0.45471412803886624,0.381,0.347,7.824312521386847e-22,0,SYTL1,0.03400000000000003
5.236542203755482e-26,0.2568276880721505,0.61,0.596,9.470286575491789e-22,0,MAPK8IP3,0.014000000000000012
7.473270358263658e-26,0.2211353573881487,0.697,0.645,1.3515409442919825e-21,0,EIF4A1,0.051999999999999935
1.860375842421009e-25,0.3381991332052602,0.556,0.537,3.3644897110183946e-21,0,NSA2,0.019000000000000017
2.125940408649147e-25,0.6285805710505696,0.384,0.356,3.8447632290419826e-21,0,CAPN9,0.028000000000000025
3.255121030893549e-25,0.1550354590377383,0.927,0.864,5.886886384370983e-21,0,TAPBP,0.06300000000000006
4.0397207221821706e-25,0.3911220750220848,0.514,0.498,7.305834926066456e-21,0,C11orf54,0.016000000000000014
4.545612584881422e-25,0.3741371533613014,0.535,0.519,8.220740359758052e-21,0,ARHGAP26,0.016000000000000014
4.975289479832001e-25,0.3342959363367006,0.587,0.576,8.997811024276174e-21,0,RNF40,0.01100000000000001
5.066123917638552e-25,0.625716257203147,0.254,0.212,9.162085105049321e-21,0,FOXA2,0.04200000000000001
5.707145936393956e-25,0.20041468875522228,0.763,0.713,1.0321373425968468e-20,0,TBC1D9B,0.050000000000000044
7.234567393198603e-25,0.6900439150225874,0.184,0.141,1.3083715130599674e-20,0,CCDC175,0.04300000000000001
1.1056881477868942e-24,0.387486589262372,0.489,0.478,1.999637015272598e-20,0,CBFA2T2,0.01100000000000001
1.7023879882066646e-24,0.5454091954469735,0.32,0.278,3.078768676671753e-20,0,DDX3Y,0.04199999999999998
2.2992980934262138e-24,0.2169026483018659,0.741,0.677,4.1582806019613076e-20,0,JUP,0.06399999999999995
3.935969190950426e-24,0.04618000306649428,0.193,0.267,7.118200281833845e-20,0,MRFAP1,-0.07400000000000001
6.180103403794199e-24,0.8254193685198499,0.152,0.113,1.117671700576181e-19,0,LRRC2,0.03899999999999999
6.667233322412e-24,0.44866063235594156,0.423,0.398,1.2057691463582103e-19,0,SOX9,0.024999999999999967
7.529014113077992e-24,0.3666716796904548,0.508,0.496,1.3616222023501549e-19,0,BAZ2B,0.01200000000000001
1.1059308453733869e-23,0.0217531469458887,0.081,0.129,2.0000759338577703e-19,0,CKAP2L,-0.048
1.16084973919375e-23,0.18047628529770554,0.821,0.756,2.0993967533318967e-19,0,LAMTOR4,0.06499999999999995
1.267140100945073e-23,0.36295629162594656,0.526,0.498,2.2916228725591645e-19,0,ARHGAP8,0.028000000000000025
1.5052736456385718e-23,0.4179826525871101,0.384,0.344,2.722287388137357e-19,0,GDF15,0.040000000000000036
2.2110735848578524e-23,0.3117768539694711,0.564,0.554,3.998726578215426e-19,0,AGAP1,0.009999999999999898
2.6551071518429277e-23,0.1140073358555711,0.137,0.201,4.801761284107935e-19,0,URAD,-0.064
2.9018882711179594e-23,0.2931467181111769,0.55,0.543,5.24806493831683e-19,0,SH3PXD2A,0.007000000000000006
3.529274780979541e-23,0.46825624490702344,0.404,0.377,6.382693441401501e-19,0,MTSS1,0.027000000000000024
4.0525101236181176e-23,0.20432254801722638,0.543,0.479,7.328964558563366e-19,0,AXIN2,0.06400000000000006
6.028235884902068e-23,0.40762816955592374,0.494,0.471,1.090206459784539e-18,0,CDC42EP1,0.02300000000000002
6.303925923841643e-23,0.16266218507079389,0.731,0.675,1.1400650033267612e-18,0,SLC44A4,0.05599999999999994
6.899294614893943e-23,0.5612122891622665,0.164,0.121,1.2477374311035695e-18,0,SCN9A,0.04300000000000001
1.3958077721428935e-22,0.1898814821171304,0.695,0.674,2.5243183559204228e-18,0,SUMO2,0.020999999999999908
1.4420549143954077e-22,0.34994069547180895,0.563,0.543,2.6079563126840948e-18,0,CYP3A5,0.019999999999999907
1.5968859239519046e-22,0.31890715810285797,0.544,0.533,2.8879681934670194e-18,0,AP4B1,0.01100000000000001
1.6779580067063916e-22,0.04819756837769096,0.163,0.229,3.034587055128509e-18,0,MTX2,-0.066
1.9283638166061866e-22,0.022321303929203506,0.249,0.331,3.487445962332289e-18,0,POLR2K,-0.08200000000000002
1.9623224175658566e-22,0.2402490112598753,0.545,0.521,3.548860092167852e-18,0,NOTCH1,0.02400000000000002
2.0831904547365601e-22,0.3989814831570043,0.512,0.505,3.767449937391069e-18,0,MIA3,0.007000000000000006
2.223011613293892e-22,0.29766271482459716,0.586,0.57,4.0203165026420035e-18,0,CNOT8,0.016000000000000014
3.063202869679962e-22,0.42198302770567064,0.472,0.462,5.539802389816211e-18,0,PARD3,0.009999999999999953
3.228025285137005e-22,0.30476363639468107,0.55,0.537,5.837883728170273e-18,0,ZBTB1,0.013000000000000012
3.592009242303353e-22,0.43030007108154167,0.439,0.419,6.496148714705614e-18,0,TMEM8B,0.020000000000000018
3.604983186952812e-22,0.4040505350102148,0.466,0.454,6.51961209360416e-18,0,NFAT5,0.01200000000000001
3.790195327790499e-22,0.327044539800165,0.553,0.538,6.854568250309118e-18,0,RAPGEFL1,0.015000000000000013
4.101931392851534e-22,0.4548733390772,0.369,0.335,7.418342923972e-18,0,DACH1,0.033999999999999975
4.1127310812952184e-22,0.2959332170574218,0.523,0.509,7.437874160522403e-18,0,KLHDC4,0.014000000000000012
4.1806210885277725e-22,0.23455795285029568,0.675,0.656,7.560653238602476e-18,0,MROH1,0.019000000000000017
5.081371318623097e-22,0.2180680649489395,0.577,0.517,9.189660029729871e-18,0,SPINK1,0.05999999999999994
5.363277845619766e-22,0.2507140573701365,0.568,0.569,9.699487983803346e-18,0,CHD2,-0.0010000000000000009
6.228197798917615e-22,0.36024018545403436,0.565,0.556,1.1263695719342508e-17,0,PAK4,0.008999999999999897
6.23007431004974e-22,0.2874084479914114,0.591,0.571,1.1267089389724956e-17,0,CUX1,0.020000000000000018
6.828568941385484e-22,0.010934161597556225,0.165,0.23,1.2349466930495647e-17,0,ZNF562,-0.065
1.3620310433602455e-21,0.3424124066424844,0.546,0.53,2.463233141917004e-17,0,MUC4,0.016000000000000014
1.4158661940478813e-21,0.2454693437644182,0.646,0.617,2.5605940119355933e-17,0,TMX2,0.029000000000000026
2.0624288105231657e-21,0.24382982930739416,0.595,0.576,3.729902503831145e-17,0,LMAN1,0.019000000000000017
2.2992975157610993e-21,0.4707097013375703,0.17,0.13,4.158279557253948e-17,0,CELSR1,0.04000000000000001
3.255368419875142e-21,0.4343545632275654,0.138,0.101,5.887333787344194e-17,0,KLK3,0.037000000000000005
4.592699508520871e-21,0.3997387176422338,0.53,0.517,8.305897061159995e-17,0,TFCP2L1,0.013000000000000012
5.6619990604026904e-21,0.17340556187645828,0.633,0.592,1.0239725300738265e-16,0,PADI2,0.041000000000000036
6.355615070909043e-21,0.12375798390797765,0.721,0.711,1.1494129855739003e-16,0,CIRBP,0.010000000000000009
6.875109482730577e-21,0.08453477608000148,0.168,0.231,1.2433635499518248e-16,0,LANCL2,-0.063
8.632087629632562e-21,0.1921249978120465,0.722,0.669,1.5611130478190488e-16,0,EPS8L3,0.052999999999999936
1.2631361383816702e-20,0.39495361659261374,0.492,0.481,2.2843817062632504e-16,0,PCGF3,0.01100000000000001
1.2816115262612164e-20,0.3502333801755887,0.578,0.571,2.31779444524341e-16,0,PWWP2B,0.007000000000000006
1.400112967930653e-20,0.20749393644382108,0.599,0.593,2.532104302502586e-16,0,VPS13B,0.006000000000000005
1.510605430448385e-20,0.6517313733261898,0.275,0.24,2.731929920965904e-16,0,ANO1,0.03500000000000003
1.7494743293711546e-20,0.43192499576305854,0.467,0.457,3.1639243246677333e-16,0,TTC17,0.010000000000000009
2.166740563231631e-20,0.6203006607893331,0.155,0.118,3.918550308604405e-16,0,KCNH8,0.037000000000000005
2.2235592602329182e-20,0.3518436521728605,0.539,0.53,4.0213069221312325e-16,0,PPP1R35,0.009000000000000008
2.320890571723441e-20,0.544223737073307,0.372,0.338,4.1973305989618434e-16,0,ITGB8,0.033999999999999975
2.468547447757799e-20,0.001851266890960268,0.187,0.253,4.464368059269979e-16,0,IQGAP3,-0.066
4.9528251061221895e-20,0.001907768407984456,0.122,0.174,8.95718420442198e-16,0,SLC39A4,-0.05199999999999999
5.0017972404117946e-20,0.23403910725408372,0.6,0.592,9.04575030928473e-16,0,ANKRD10,0.008000000000000007
5.2230762955270834e-20,0.4099142079224638,0.484,0.472,9.44593348046073e-16,0,KANSL3,0.01200000000000001
6.079234253162953e-20,0.1566308155176075,0.734,0.687,1.09942951468452e-15,0,UBA52,0.04699999999999993
6.32943677177775e-20,0.168363538925266,0.697,0.663,1.144678640176006e-15,0,HNRNPA0,0.03399999999999992
6.809588651824162e-20,0.21188524332970915,0.651,0.637,1.2315141076823996e-15,0,DOCK5,0.014000000000000012
9.534625114707254e-20,0.3727077577682617,0.438,0.417,1.7243369519948069e-15,0,TRAF5,0.02100000000000002
1.0681200896550114e-19,0.2551337852375355,0.615,0.594,1.9316951821410883e-15,0,MAPK13,0.02100000000000002
1.4730204614071922e-19,0.4841778926871192,0.2,0.161,2.663957504454907e-15,0,VANGL2,0.03900000000000001
1.6234543005152991e-19,0.3207693246564797,0.481,0.469,2.9360171024819186e-15,0,TMEM263,0.01200000000000001
1.7328887406885193e-19,0.035959606397284016,0.184,0.247,3.1339292875351873e-15,0,DTYMK,-0.063
1.8349992372613527e-19,0.5100058641627259,0.447,0.433,3.318596120587156e-15,0,CNKSR1,0.014000000000000012
2.1277669890219683e-19,0.5943009995727133,0.304,0.271,3.84806659964623e-15,0,MROH7,0.032999999999999974
2.179281862893122e-19,0.4826018641733014,0.389,0.369,3.941231249042212e-15,0,L3HYPDH,0.020000000000000018
2.752092270992453e-19,0.21524990768773544,0.623,0.588,4.977158872089851e-15,0,EIF3B,0.03500000000000003
2.776248178077654e-19,0.20457416220498392,0.621,0.612,5.020844830053438e-15,0,MRFAP1L1,0.009000000000000008
3.386750728507862e-19,0.044893357101569054,0.137,0.192,6.124938692506468e-15,0,EIF2B2,-0.05499999999999999
3.6424598421255163e-19,0.3733720585978165,0.499,0.489,6.587388624483996e-15,0,PMM2,0.010000000000000009
3.667277254217142e-19,0.3491128372510266,0.548,0.529,6.632270914251701e-15,0,PBLD,0.019000000000000017
3.8194178215897353e-19,0.47912228804939494,0.23,0.188,6.907417130345036e-15,0,ATP13A4,0.04200000000000001
4.0780423703348584e-19,0.22378034516652145,0.669,0.654,7.375139626750592e-15,0,LRPAP1,0.015000000000000013
4.849464928628744e-19,0.2072917578634541,0.593,0.592,8.770257323425084e-15,0,MDM4,0.0010000000000000009
4.9427876263872e-19,0.020051392035714377,0.127,0.179,8.93903142232125e-15,0,HGD,-0.05199999999999999
5.092850750072387e-19,0.015171395151826639,0.128,0.18,9.210420581505911e-15,0,SLC25A22,-0.05199999999999999
5.480560279463117e-19,0.2626752531646124,0.588,0.567,9.911593265409048e-15,0,DUS1L,0.02100000000000002
6.224332861445678e-19,0.007059163015442738,0.238,0.31,1.125670597992451e-14,0,SCYL2,-0.07200000000000001
6.508593151051539e-19,0.011653733396404853,0.146,0.202,1.1770790713676708e-14,0,CDCA2,-0.05600000000000002
6.827571500420921e-19,0.33512205949143103,0.565,0.553,1.2347663058511237e-14,0,TC2N,0.0119999999999999
7.858542678972177e-19,0.19810966000560426,0.669,0.641,1.4212174434921184e-14,0,KLF4,0.028000000000000025
7.889791762379066e-19,0.35140653611499006,0.446,0.429,1.426868840226254e-14,0,AMT,0.017000000000000015
8.477398342066458e-19,0.296220566064599,0.561,0.55,1.5331374901627188e-14,0,ENTPD6,0.01100000000000001
8.922126123697423e-19,0.27793691028897516,0.544,0.535,1.613566509470679e-14,0,TTLL3,0.009000000000000008
1.1040026017802307e-18,0.009008004144871684,0.189,0.251,1.996588705319547e-14,0,FIBP,-0.062
1.2911383111627482e-18,0.32036852407866967,0.509,0.497,2.33502363573783e-14,0,ABCA5,0.01200000000000001
1.4967422891269448e-18,0.01161733138518195,0.17,0.23,2.7068584298860797e-14,0,NADK2,-0.06
1.9042363155189945e-18,0.5243701825684286,0.338,0.31,3.443811376616102e-14,0,CCDC183,0.028000000000000025
1.9827037440475233e-18,0.2813084005182276,0.583,0.568,3.585719721109946e-14,0,CFAP298,0.015000000000000013
2.4560856312829226e-18,0.23013005466853143,0.581,0.563,4.441830864175165e-14,0,HOXB9,0.018000000000000016
2.854024921169402e-18,0.21554712822248678,0.614,0.601,5.161504069934864e-14,0,MARCH7,0.013000000000000012
3.019664398931243e-18,0.22154395548243677,0.594,0.589,5.461063065467153e-14,0,LUC7L,0.0050000000000000044
3.0414036271904763e-18,0.3285022644812247,0.476,0.466,5.500378459773976e-14,0,INO80B,0.009999999999999953
3.319134124295607e-18,0.38975875512001745,0.441,0.433,6.002654063788606e-14,0,GSE1,0.008000000000000007
3.4418722009989298e-18,0.3660707486039145,0.506,0.491,6.224625875506564e-14,0,PLA2G12A,0.015000000000000013
3.634693312149486e-18,0.28096131571343697,0.404,0.372,6.573342855022345e-14,0,PROX1,0.03200000000000003
4.098608890097499e-18,0.060781015130204286,0.191,0.254,7.412334177741327e-14,0,SPC24,-0.063
4.122935463132357e-18,0.21193473550001074,0.657,0.641,7.456328785074868e-14,0,BAG6,0.016000000000000014
4.595926547817471e-18,0.01507567336919946,0.169,0.228,8.311733161727896e-14,0,PAK1,-0.059
6.555713556988333e-18,0.0048700195221142994,0.176,0.234,1.18560079678134e-13,0,ULK3,-0.058000000000000024
6.823709753212872e-18,0.01044559117876287,0.168,0.226,1.2340679088685478e-13,0,ANO8,-0.057999999999999996
8.12965574100803e-18,0.3043173376706808,0.515,0.507,1.4702482407613023e-13,0,TRIM27,0.008000000000000007
8.87565601040318e-18,0.12779920167562686,0.815,0.748,1.605162389481415e-13,0,HNRNPA2B1,0.06699999999999995
9.000331497034505e-18,0.3008481606530382,0.153,0.211,1.62770995123869e-13,0,CDCA8,-0.057999999999999996
9.309839841440086e-18,0.0160927368990591,0.085,0.127,1.6836845353244397e-13,0,HMGN5,-0.041999999999999996
9.757740135513225e-18,0.30092473458991387,0.563,0.552,1.7646873035075666e-13,0,IMPA2,0.010999999999999899
1.062678278733163e-17,0.1899068119668723,0.652,0.641,1.9218536670889252e-13,0,ANKRD11,0.01100000000000001
1.4474476891380144e-17,0.006769637723294197,0.251,0.324,2.617709145806099e-13,0,TRIM26,-0.07300000000000001
1.4728451605942828e-17,0.322382399044376,0.486,0.482,2.6636404729347605e-13,0,TRIM8,0.0040000000000000036
2.1301232480164902e-17,0.39555748785426703,0.408,0.387,3.8523278940378224e-13,0,NOX1,0.020999999999999963
2.28245529259002e-17,0.4823283883934657,0.387,0.368,4.1278203966490514e-13,0,SEC16B,0.019000000000000017
2.928177334082271e-17,0.49385684794642737,0.188,0.153,5.295608708687787e-13,0,PTPRO,0.035
2.942270903126009e-17,0.23495384384771978,0.548,0.546,5.321096928303387e-13,0,RBM5,0.0020000000000000018
3.796949365414795e-17,0.3332650263184015,0.483,0.473,6.866782927352657e-13,0,PAXBP1,0.010000000000000009
3.883594500124844e-17,0.19313660086404583,0.677,0.649,7.023480653475781e-13,0,SRSF2,0.028000000000000025
3.904857915062141e-17,0.37572233754855955,0.466,0.454,7.061935539389882e-13,0,ADGRG1,0.01200000000000001
3.9439761068302573e-17,0.004147791912799459,0.185,0.244,7.13268078920252e-13,0,DTD1,-0.059
3.9523369232489994e-17,0.14181121849313838,0.854,0.773,7.147801325695816e-13,0,ACADVL,0.08099999999999996
3.9564196568951654e-17,0.14612468582272187,0.735,0.704,7.155184949494907e-13,0,TGOLN2,0.031000000000000028
4.001188008881997e-17,0.05326491016947932,0.123,0.172,7.236148514063092e-13,0,C1orf159,-0.04899999999999999
4.094086896781907e-17,0.001981519905013829,0.209,0.272,7.404156152830079e-13,0,FANCI,-0.06300000000000003
4.1611887911907233e-17,0.4085606645302238,0.427,0.417,7.525509928868423e-13,0,CHD7,0.010000000000000009
4.2066372391645713e-17,0.09144853331212244,0.212,0.278,7.607703447029128e-13,0,DCTN6,-0.06600000000000003
4.835691053847203e-17,0.2305526674648215,0.623,0.613,8.745347270882666e-13,0,CHKB,0.010000000000000009
5.18469049815954e-17,0.298271498466966,0.513,0.508,9.376512765921527e-13,0,SORBS3,0.0050000000000000044
5.2728403671128244e-17,0.747064879986751,0.22,0.188,9.535931803923543e-13,0,PMFBP1,0.032
5.385691102490402e-17,9.576513060158831e-4,0.153,0.207,9.740022358853893e-13,0,BTBD10,-0.05399999999999999
5.449380014289486e-17,0.18763531165697955,0.679,0.646,9.855203755842535e-13,0,GSDMB,0.03300000000000003
6.402055159912636e-17,0.3250974677817764,0.506,0.499,1.1578116756702001e-12,0,ENOSF1,0.007000000000000006
7.092172644909056e-17,0.27566118890868063,0.551,0.551,1.2826194228318028e-12,0,CMIP,0
8.287430505885545e-17,0.24272107484624694,0.562,0.549,1.4987818069894007e-12,0,COX11,0.013000000000000012
9.186190818397669e-17,0.12823294839727606,0.192,0.255,1.6613226095072185e-12,0,KIFC1,-0.063
1.0349502434798335e-16,0.019738566388349366,0.16,0.216,1.871707515333279e-12,0,SF1,-0.055999999999999994
1.0455820185051756e-16,0.3236227531587387,0.5,0.497,1.89093508046661e-12,0,ZMIZ2,0.0030000000000000027
1.0462778918521439e-16,0.45668200446581864,0.387,0.375,1.8921935674146022e-12,0,GALNT4,0.01200000000000001
1.1294097807928809e-16,0.1928314685726482,0.641,0.637,2.0425375885639252e-12,0,TUT7,0.0040000000000000036
1.4400767715728946e-16,0.27545003699187753,0.52,0.506,2.6043788413895797e-12,0,APEX1,0.014000000000000012
1.5528249792659949e-16,0.20064384203793595,0.643,0.629,2.8082839750025515e-12,0,TRABD,0.014000000000000012
1.580302231901926e-16,0.05027038628367597,0.206,0.269,2.8579765863946334e-12,0,PSMD4,-0.06300000000000003
1.5826012364252587e-16,0.3469641435403722,0.527,0.52,2.8621343360750805e-12,0,ESRP2,0.007000000000000006
1.6342047566646052e-16,0.1821688920435478,0.688,0.66,2.9554593024279387e-12,0,HIGD2A,0.027999999999999914
1.6422833560807054e-16,6.457362607452666e-4,0.177,0.235,2.9700694494719556e-12,0,ZNF207,-0.057999999999999996
1.715491174498039e-16,0.37964337801253023,0.543,0.527,3.1024657890797035e-12,0,ARHGAP44,0.016000000000000014
1.7165769753888523e-16,0.03946092456853467,0.112,0.158,3.1044294599907396e-12,0,C21orf58,-0.046
1.7895835004166182e-16,0.1279438660742489,0.122,0.17,3.236461760503454e-12,0,AARS,-0.048000000000000015
1.8017470338433787e-16,0.3417170207012775,0.497,0.486,3.2584595107057503e-12,0,RPAIN,0.01100000000000001
1.8676181587935094e-16,0.0032025282118552933,0.157,0.211,3.3775874401780615e-12,0,MFSD14A,-0.05399999999999999
1.969545821393156e-16,0.003714267868558885,0.164,0.219,3.5619236179895226e-12,0,ZNF672,-0.05499999999999999
2.151296622531291e-16,0.00584326025399573,0.083,0.123,3.89061994184784e-12,0,PSMC3IP,-0.039999999999999994
2.2183650631109753e-16,0.04071642129742914,0.206,0.269,4.0119132166361986e-12,0,FAM83G,-0.06300000000000003
2.232515468415017e-16,0.08139432156192328,0.139,0.191,4.037504224628558e-12,0,WRAP53,-0.05199999999999999
